"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"VERACRUZ","REGISTRO CIVIL DE TLACOJALPAN","Hidalgo s/n, Col. Centro, C.P. 95525, Tlacojalpan, Veracruz","HIDALGO S/N, COLONIA CENTRO, CP 95525, TLACOJALPAN, VERACRUZ","","","01 288 887 0 180"
"VERACRUZ","REGISTRO CIVIL DE TLACOLULAN","Palacio Municipal s/n, Col. Centro, C.P. 91350, Tlacolulan, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 91350, TLACOLULAN, VERACRUZ","","","012001232161"
"VERACRUZ","REGISTRO CIVIL DE TLACOTALPAN","Plaza Zaragoza s/n, Col. Centro, C.P. 95461, Tlacotalpan, Veracruz","PLAZA ZARAGOZA S/N, COLONIA CENTRO, CP 95461, TLACOTALPAN, VERACRUZ","","","01288 884 3100"
"VERACRUZ","REGISTRO CIVIL DE TLACOTEPEC","Av. Marco Antonio Muñoz N° 5, Col. Centro C.P. 94080, Tlacotepec, Veracruz","AVENIDA MARCO ANTONIO MUÑOZ N° 5, COLONIA CENTRO CP 94080, TLACOTEPEC, VERACRUZ","","","12737328121"
"VERACRUZ","REGISTRO CIVIL DE TLALIXCOYAN","Lorenzo Barcelata s/n, Col Centro, C.P. 95221, Tlalixcoyan, Veracruz","LORENZO BARCELATA S/N, COL CENTRO, CP 95221, TLALIXCOYAN, VERACRUZ","","","01 285 967 06 31"
"VERACRUZ","REGISTRO CIVIL DE TLALNELHUAYOCAN","Rafael Ramirez s/n, Col. Centro, C.P. 91230, Tlalnelhuayocan, Veracruz","RAFAEL RAMIREZ S/N, COLONIA CENTRO, CP 91230, TLALNELHUAYOCAN, VERACRUZ","","","01 228 125 86 46"
"VERACRUZ","REGISTRO CIVIL DE TLAQUILPA","Domicilio Conocido s/n, Col. Centro, C.P. 94800, Tlaquilpa, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 94800, TLAQUILPA, VERACRUZ","","","01 271 714 78 61"
"VERACRUZ","REGISTRO CIVIL DE TLILAPAN","Av. Francisco I. Madero N° 2, Col. Centro, C.P. 94860, Tlilapan, Veracruz","AVENIDA FRANCISCO I MADERO N° 2, COLONIA CENTRO, CP 94860, TLILAPAN, VERACRUZ","","","01 272 724 49 98"
"VERACRUZ","REGISTRO CIVIL DE TOMATLÁN","Av. 3 s/n, Col. Centro, C.P. 94170, Tomatlán, Veracruz","AVENIDA 3 S/N, COLONIA CENTRO, CP 94170, TOMATLÁN, VERACRUZ","","","01 273 732 25 0"
"VERACRUZ","REGISTRO CIVIL DE TONAYAN","Enríquez N° 1, Col. Centro, C.P. 91360, Tonayan, Veracruz","ENRÍQUEZ N° 1, COLONIA CENTRO, CP 91360, TONAYAN, VERACRUZ","","","01 228 851 9822"
"VERACRUZ","REGISTRO CIVIL DE TOTUTLA","Revolución N° 83, Col. Centro, C.P. 94050, Totutla, Veracruz","REVOLUCIÓN N° 83, COLONIA CENTRO, CP 94050, TOTUTLA, VERACRUZ","","","01 273 734 25 33"
"VERACRUZ","REGISTRO CIVIL DE TRES VALLES","Miguel Hidalgo s/n, Col. Centro, C.P. 95300, Tres Valles, Veracruz","MIGUEL HIDALGO S/N, COLONIA CENTRO, CP 95300, TRES VALLES, VERACRUZ","","","01 288 107 60 25"
"VERACRUZ","REGISTRO CIVIL DE TUXPAN","Av Juárez N° 20, Col. Centro, C.P. 92801, Tuxpan, Veracruz","AV JUÁREZ N° 20, COLONIA CENTRO, CP 92801, TUXPAN, VERACRUZ","","","01 288 107 60 25"
"VERACRUZ","REGISTRO CIVIL DE TUXTILLA","Av. Benito Juarez N° 1, Col. Centro, C.P. 95540, Tuxtilla, Veracruz","AVENIDA BENITO JUAREZ N° 1, COLONIA CENTRO, CP 95540, TUXTILLA, VERACRUZ","","","01 288 887 03 07"
"VERACRUZ","REGISTRO CIVIL DE UXPANAPA","Centro Cívico s/n, Col. Centro, C.P. 96901, Uxpanapa, Veracruz","CENTRO CÍVICO S/N, COLONIA CENTRO, CP 96901, UXPANAPA, VERACRUZ","","","01 922 244 30 30"
"VERACRUZ","REGISTRO CIVIL DE VEGA DE ALATORRE","Calle 16 de Septiembre s/n, Col. Centro, C.P. 9396, Vega de Alatorre, Veracruz","CALLE 16 DE SEPTIEMBRE S/N, COLONIA CENTRO, CP 9396, VEGA DE ALATORRE, VERACRUZ","","","01 235 327 00 20"
"VERACRUZ","REGISTRO CIVIL DE VERACRUZ","Av Juárez s/n esq. Morelos, Col. Centro, C.P. 9396, Veracruz, Veracruz","AV JUÁREZ S/N ESQUINA MORELOS, COLONIA CENTRO, CP 9396, VERACRUZ, VERACRUZ","","","01 235 327 00 20"
"VERACRUZ","REGISTRO CIVIL DE XALAPA","Av. Encanto esq. Lázaro Cárdenas s/n, Col. Centro, C.P. 95841, Xalapa, Veracruz","AVENIDA ENCANTO ESQUINA LÁZARO CÁRDENAS S/N, COLONIA CENTRO, CP 95841, XALAPA, VERACRUZ","","","12288142810"
"VERACRUZ","REGISTRO CIVIL DE XALAPA","Av. 20 de Noviembre No. 580, Col. Álvaro Obregón C.P. 91270, Xalapa, Veracruz","AVENIDA 20 DE NOVIEMBRE NO 580, COLONIA ÁLVARO OBREGÓN CP 91270, XALAPA, VERACRUZ","","","01 282 825 61 62"
"VERACRUZ","REGISTRO CIVIL DE XALAPA","Av. Enríquez s/n, Col. Centro, C.P. 91270, Xalapa, Veracruz","AVENIDA ENRÍQUEZ S/N, COLONIA CENTRO, CP 91270, XALAPA, VERACRUZ","","","01 228 842 1282"
"VERACRUZ","REGISTRO CIVIL DE XALAPA","Circunvalación esq. Encanto s/n, Col. El Mirador C.P. 91170, Xalapa, Veracruz","CIRCUNVALACIÓN ESQUINA ENCANTO S/N, COLONIA EL MIRADOR CP 91170, XALAPA, VERACRUZ","","","01 228 842 1282"
"VERACRUZ","REGISTRO CIVIL DE XICO","Av. Hidalgo s/n, Col. Centro, C.P. 91240, Xico, Veracruz","AVENIDA HIDALGO S/N, COLONIA CENTRO, CP 91240, XICO, VERACRUZ","","","01 228 842 1282"
"VERACRUZ","REGISTRO CIVIL DE XOXOCOTLA","Palacio Municipal s/n, Col. Veracruz, C.P. 94820, Xoxocotla Veracruz","PALACIO MUNICIPAL S/N, COLONIA VERACRUZ, CP 94820, XOXOCOTLA VERACRUZ","","","01 271 714 61 72"
"VERACRUZ","REGISTRO CIVIL DE YANGA","Calles2 s/n, Av 1 y 2, Col. Centro, C.P. 94930, Yanga, Veracruz","CALLES2 S/N, AV 1 Y 2, COLONIA CENTRO, CP 94930, YANGA, VERACRUZ","","","01 278 738 80 03"
"VERACRUZ","REGISTRO CIVIL DE YECUATLA","Av. 5 de Mayo s/n, Col. Centro, C.P. 93901, Yecuatla, Veracruz","AVENIDA 5 DE MAYO S/N, COLONIA CENTRO, CP 93901, YECUATLA, VERACRUZ","","","01 279 831 07 05"
"VERACRUZ","REGISTRO CIVIL DE ZACUALPAN","Hidalgo s/n, Col. Centro, C.P. 92650, Zacualpan, Veracruz","HIDALGO S/N, COLONIA CENTRO, CP 92650, ZACUALPAN, VERACRUZ","","","01 922 264 06 14"
"VERACRUZ","REGISTRO CIVIL DE ZARAGOZA","Hidalgo esq. Carranza s/n, Col. Centro, C.P. 96320, Zaragoza, Veracruz","HIDALGO ESQUINA CARRANZA S/N, COLONIA CENTRO, CP 96320, ZARAGOZA, VERACRUZ","","","01 922 264 06 14"
"VERACRUZ","REGISTRO CIVIL DE ZENTLA","Av. Reforma esq. Juan de la Luz Enríquez s/n, Col. Manuel González, C.P. 94220, Zentla, Veracruz","AVENIDA REFORMA ESQUINA JUAN DE LA LUZ ENRÍQUEZ S/N, COLONIA MANUEL GONZÁLEZ, CP 94220, ZENTLA, VERACRUZ","","","01 273 735 30 99"
"VERACRUZ","REGISTRO CIVIL DE ZONGOLICA","Miguel Hidalgo N° 20, Col. Centro, C.P. 95000, Zongolica, Veracruz","MIGUEL HIDALGO N° 20, COLONIA CENTRO, CP 95000, ZONGOLICA, VERACRUZ","","","01 278 732 6080"
"VERACRUZ","MÓDULO:REGISTRO CIVIL DE ZONTECOMATLÁN","Hernández y Hernández s/n, Col. Centro, C.P. 92630, Zontecomatlán, Veracruz","HERNÁNDEZ Y HERNÁNDEZ S/N, COLONIA CENTRO, CP 92630, ZONTECOMATLÁN, VERACRUZ","","","01 555 151 49 53"
"VERACRUZ","MUNICIPIO DE ACAYUCAN","Paseo Bravo esq. Guadalupe s/n, Col. Centro, C.P. 96000, Acayucan, Veracruz","PASEO BRAVO ESQUINA GUADALUPE S/N, COLONIA CENTRO, CP 96000, ACAYUCAN, VERACRUZ","","","01924 24 50013 ext. 228"
"VERACRUZ","MUNICIPIO DE AGUA DULCE","Francisco I. Madero No. 938, Col. Cuatro Caminos, C.P. 96660, Agua Dulce, Veracruz","FRANCISCO I MADERO NO 938, COLONIA CUATRO CAMINOS, CP 96660, AGUA DULCE, VERACRUZ","","","01 923 233 14 47"
"VERACRUZ","MUNICIPIO DE AGUA DULCE","Ogarrio esq. Naranjo N° 510, Col. Cuatro Caminos, C.P. 91645, Agua Dulce, Veracruz","OGARRIO ESQUINA NARANJO N° 510, COLONIA CUATRO CAMINOS, CP 91645, AGUA DULCE, VERACRUZ","","","01 923 233 3852"
"VERACRUZ","MUNICIPIO DE ÁLAMO TEMAPACHE","Garizurieta s/n Palacio Municipal, Col. Centro, C.P. 92730, Álamo Temapache, Veracruz","GARIZURIETA S/N PALACIO MUNICIPAL, COLONIA CENTRO, CP 92730, ÁLAMO TEMAPACHE, VERACRUZ","","","01 765 844 90 90"
"VERACRUZ","MUNICIPIO DE ALVARADO","Parque 15 de Octubre s/n, Col. Centro, C.P. 95270, Alvarado, Veracruz","PARQUE 15 DE OCTUBRE S/N, COLONIA CENTRO, CP 95270, ALVARADO, VERACRUZ","","","01 297 973 08 28"
"VERACRUZ","MUNICIPIO DE AMATITLÁN","Juárez n° 21, Col. Centro, C.P. 95450, Amatitlán, Veracruz","JUÁREZ N° 21, COLONIA CENTRO, CP 95450, AMATITLÁN, VERACRUZ","","","01 288 876 22 05"
"VERACRUZ","MUNICIPIO DE APAZAPAN","16 de Septiembre s/n, Col. Centro, C.P. 91645, Apazapan, Veracruz","16 DE SEPTIEMBRE S/N, COLONIA CENTRO, CP 91645, APAZAPAN, VERACRUZ","","","01 279 821 7073"
"VERACRUZ","MUNICIPIO DE ÁNGEL R. CABADA","Primitivo R. Valencia s/n Altos, Col. Centro, C.P. 95841, Ángel R Cabada, Veracruz","PRIMITIVO R VALENCIA S/N ALTOS, COLONIA CENTRO, CP 95841, ÁNGEL R CABADA, VERACRUZ","","","01 284 94 600 42"
"VERACRUZ","AYUNTAMIENTO DE ATLAHUILCO","Palacio Municipal, Domicilio Conocido, Col. Centro, C.P. 94830, Atlahuilco, Veracruz","PALACIO MUNICIPAL, DOMICILIO CONOCIDO, COLONIA CENTRO, CP 94830, ATLAHUILCO, VERACRUZ","","","01 278 74 50 727"
"VERACRUZ","MUNICIPIO DE ATOYAC","Avenida Francisco I. Madero s/n, Col. Centro, C.P. 94960, Atoyac, Veracruz","AVENIDA FRANCISCO I MADERO S/N, COLONIA CENTRO, CP 94960, ATOYAC, VERACRUZ","","","01 273 735 05 10"
"VERACRUZ","MUNICIPIO DE AYAHUALULCO","Ayuntamiento N° 1, Col. Centro, C.P. 91260, Ayahualulco, Veracruz","AYUNTAMIENTO N° 1, COLONIA CENTRO, CP 91260, AYAHUALULCO, VERACRUZ","","","01 282 832 7156"
"VERACRUZ","MUNICIPIO DE BENITO JUÁREZ","Av. Juárez s/n, Col. Centro, C.P. 92661, Benito Juárez, Veracruz","AVENIDA JUÁREZ S/N, COLONIA CENTRO, CP 92661, BENITO JUÁREZ, VERACRUZ","","","01 746 100 20 01"
"VERACRUZ","MUNICIPIO DE BOCA DEL RÍO","Revolución n° 1000, Col. Zona Centro, Boca del Río, Veracruz","REVOLUCIÓN N° 1000, COLONIA ZONA CENTRO, BOCA DEL RÍO, VERACRUZ","","","01 229 992 31 440"
"VERACRUZ","MUNICIPIO DE CALCAHUALCO","Av. Principal s/n, Col. Centro, C.P. 94120, Calcahualco, Veracruz","AVENIDA PRINCIPAL S/N, COLONIA CENTRO, CP 94120, CALCAHUALCO, VERACRUZ","","","01 273 723 80 69"
"VERACRUZ","MUNICIPIO DE CAMARÓN DE TEJEDA","Av. Héroes s/n, Col. Centro, C.P. 94230, Camarón de Tejeda, Veracruz","AVENIDA HÉROES S/N, COLONIA CENTRO, CP 94230, CAMARÓN DE TEJEDA, VERACRUZ","","","01 273 738 4143"
"VERACRUZ","MUNICIPIO DE CARLOS A. CARRILLO","Callejón de La Cañada n° 272, Col. Centro, C.P. 95400, Carlos A. Carrillo, Veracruz","CALLEJÓN DE LA CAÑADA N° 272, COLONIA CENTRO, CP 95400, CARLOS A CARRILLO, VERACRUZ","","","01 288 882 81 09"
"VERACRUZ","MUNICIPIO DE CASTILLO DE TEAYO","Plaza de la Pirámide s/n, Col. Centro, C.P. 92940, Castillo de Teayo, Veracruz","PLAZA DE LA PIRÁMIDE S/N, COLONIA CENTRO, CP 92940, CASTILLO DE TEAYO, VERACRUZ","","","01 746 88 200 15"
"VERACRUZ","MUNICIPIO DE CATEMACO","Venustiano Carranza s/n, Col. Centro, C.P. 95870, Catemaco, Veracruz","VENUSTIANO CARRANZA S/N, COLONIA CENTRO, CP 95870, CATEMACO, VERACRUZ","","","01 294 94300 16"
"VERACRUZ","MUNICIPIO DE CHACALTIANGUIS","Porfirio Díaz No. 1, Col. Centro, C.P. 95561, Chacaltianguis, Veracruz","PORFIRIO DÍAZ NO 1, COLONIA CENTRO, CP 95561, CHACALTIANGUIS, VERACRUZ","","","01 288 88 601 66"
"VERACRUZ","MUNICIPIO DE CHICONQUIACO","Plaza de Armas No. 1, Col. Centro, C.P. 93880, Chiconquiaco, Veracruz","PLAZA DE ARMAS NO 1, COLONIA CENTRO, CP 93880, CHICONQUIACO, VERACRUZ","","","01 279 832 50 67"
"VERACRUZ","MUNICIPIO DE CHICONTEPEC","Av. Adolfo López Mateos s/n, Col. Centro, C.P. 94230, Chicontepec, Veracruz","AVENIDA ADOLFO LÓPEZ MATEOS S/N, COLONIA CENTRO, CP 94230, CHICONTEPEC, VERACRUZ","","","01 746 892 0170"
"VERACRUZ","AYUNTAMIENTO DE CHINAMPA DE GOROSTIZA","Encanto y Lázaro Cárdenas s/n, Col. Mirador, C.P. 92420,Chinampa de Gorostiza, Veracruz","ENCANTO Y LÁZARO CÁRDENAS S/N, COLONIA MIRADOR, CP 92420,CHINAMPA DE GOROSTIZA, VERACRUZ","","","01 768 85 51 723"
"VERACRUZ","MUNICIPIO DE CHOCAMÁN","Calle Morelos s/n, Col. Centro, C.P. 94160, Chocamán, Veracruz","CALLE MORELOS S/N, COLONIA CENTRO, CP 94160, CHOCAMÁN, VERACRUZ","","","01 273 73 22 109, ext. 108"
"VERACRUZ","MUNICIPIO DE COATEPEC","Matías Rebolledo No. 1, Col. Centro C.P. 91500, Coatepec, Veracruz","MATÍAS REBOLLEDO NO 1, COLONIA CENTRO CP 91500, COATEPEC, VERACRUZ","","","01 22 88 33 43 37"
"VERACRUZ","MUNICIPIO DE COATZACOALCOS","Quevedo No. 209, Col. Centro, C.P. 96400, Coatzacoalcos, Veracruz","QUEVEDO NO 209, COLONIA CENTRO, CP 96400, COATZACOALCOS, VERACRUZ","","","01 921 211 08 00"
"VERACRUZ","MUNICIPIO DE COATZINTLA","Av, Hidalgo esq. Juárez s/n, Sector Coatzintla, C.P. 93160, Coatzintla, Veracruz","AV, HIDALGO ESQUINA JUÁREZ S/N, SECTOR COATZINTLA, CP 93160, COATZINTLA, VERACRUZ","","","01782 82 51 917, ext. 124"
"VERACRUZ","MUNICIPIO DE COSCOMATEPEC","Amez y Argûelles s/n, Col. Centro, C.P. 94141, Coscomatepec, Veracruz","AMEZ Y ARGÛELLES S/N, COLONIA CENTRO, CP 94141, COSCOMATEPEC, VERACRUZ","","","01 273 73 704 80"
"VERACRUZ","MUNICIPIO DE COSOLEACAQUE","Av, Hidalgo s/n, Col. Centro, C.P. 96340, Cosoleacaque, Veracruz","AV, HIDALGO S/N, COLONIA CENTRO, CP 96340, COSOLEACAQUE, VERACRUZ","","","01 922 26 402 82, ext. 110"
"VERACRUZ","MUNICIPIO DE EL HIGO","Miguel Alemán s/n, Col. Centro, C.P. 92400, El Higo, Veracruz","MIGUEL ALEMÁN S/N, COLONIA CENTRO, CP 92400, EL HIGO, VERACRUZ","","","01 489 37 504 30"
"VERACRUZ","MUNICIPIO DE FILOMENO MATA","Palacio Municipal, Domicilio Conocido s/n, Col. Centro, C.P. 93100, Filomeno Mata, Veracruz","PALACIO MUNICIPAL, DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 93100, FILOMENO MATA, VERACRUZ","","","01 784 88711 07"
"VERACRUZ","MUNICIPIO DE HUEYAPAN DE OCAMPO","Biblioteca Municipal, Domicilio Conocido, Col. Melchor Ocampo, C.P. 95865, Hueyapan de Ocampo, Veracruz","BIBLIOTECA MUNICIPAL, DOMICILIO CONOCIDO, COLONIA MELCHOR OCAMPO, CP 95865, HUEYAPAN DE OCAMPO, VERACRUZ","","","01 294 503 63"
"VERACRUZ","MUNICIPIO DE HUILOAPAN","Hidalgo N° 3, Col. Centro, C.P. 94780, Huiloapan, Veracruz","HIDALGO N° 3, COLONIA CENTRO, CP 94780, HUILOAPAN, VERACRUZ","","","01 272 727 05 15"
"VERACRUZ","MUNICIPIO DE ISLA","Nicolás Bravo esq. Allende, Col. Centro, C.P. 95641, Isla, Veracruz","NICOLÁS BRAVO ESQUINA ALLENDE, COLONIA CENTRO, CP 95641, ISLA, VERACRUZ","","","01 283 874 05 35"
"VERACRUZ","MUNICIPIO DE IXHUATLÁN DE MADERO","Plaza Hidalgo s/n, Col. Centro, C.P. 92680, Ixhuatlán de Madero, Veracruz","PLAZA HIDALGO S/N, COLONIA CENTRO, CP 92680, IXHUATLÁN DE MADERO, VERACRUZ","","","01 746 84 380 74"
"VERACRUZ","MUNICIPIO DE IXHUATLÁN DEL SURESTE","Miguel Hidalgo n° 101, Col. Centro, C.P. 96365, Ixhuatlán del Sureste, Veracruz","MIGUEL HIDALGO N° 101, COLONIA CENTRO, CP 96365, IXHUATLÁN DEL SURESTE, VERACRUZ","","","01 921 248 00 82"
"VERACRUZ","MUNICIPIO DE IXMATLAHUACÁN","Juárez s/n esquina Porfirio Díaz, Col. Centro, C.P. 95430, Ixmatlahuacán, Veracruz","JUÁREZ S/N ESQUINA PORFIRIO DÍAZ, COLONIA CENTRO, CP 95430, IXMATLAHUACÁN, VERACRUZ","","","01 288 885 3049, ext. 106"
"VERACRUZ","MUNICIPIO DE IXTACZOQUITLÁN","Av. Antonio Ruíz Galindo 211, Col. Centro, C.P. 94450, Ixtaczoquitlán, Veracruz","AVENIDA ANTONIO RUÍZ GALINDO 211, COLONIA CENTRO, CP 94450, IXTACZOQUITLÁN, VERACRUZ","","",""
"VERACRUZ","MUNICIPIO DE JALACINGO","Úrsulo Galván s/n, Col. Centro, C.P. 93665, Jalacingo, Ver,","ÚRSULO GALVÁN S/N, COLONIA CENTRO, CP 93665, JALACINGO, VER,","","","01226 31 82452"
"VERACRUZ","MUNICIPIO DE JALTIPAN","Av. Juárez Esq. Malinche s/n, Centro, C.P. 96200, Jaltipan, Veracruz","AVENIDA JUÁREZ ESQUINA MALINCHE S/N, CENTRO, CP 96200, JALTIPAN, VERACRUZ","","","01 922 264 22 62"
"VERACRUZ","MUNICIPIO DE JESÚS CARRANZA","Av. Benito Juárez s/n, Centro, Jesús Carranza, Veracruz","AVENIDA BENITO JUÁREZ S/N, CENTRO, JESÚS CARRANZA, VERACRUZ","","","01 924 244 00 25"
"VERACRUZ","MUNICIPIO DE JOSÉ AZUETA","Emilio de La Fuente n° 29, Col. Centro, C.P. 95580, José Azueta, Veracruz","EMILIO DE LA FUENTE N° 29, COLONIA CENTRO, CP 95580, JOSÉ AZUETA, VERACRUZ","","","01 283 873 00 09"
"VERACRUZ","MUNICIPIO DE LA ANTIGUA","José Cardel n° 1 Esq. Emiliano Zapata, Col. Zona Centro, C.P. 91680, La Antigua, Veracruz","JOSÉ CARDEL N° 1 ESQUINA EMILIANO ZAPATA, COLONIA ZONA CENTRO, CP 91680, LA ANTIGUA, VERACRUZ","","","01 296 962 13 25"
"VERACRUZ","MUNICIPIO DE LAS CHOAPAS","Parque Juárez s/n, Col. Centro, C.P. 96981, Las Choapas, Veracruz","PARQUE JUÁREZ S/N, COLONIA CENTRO, CP 96981, LAS CHOAPAS, VERACRUZ","","","01 923 237 00 08"
"VERACRUZ","MUNICIPIO DE LERDO DE TEJADA","Hidalgo Esq. Melchor Ocampo s/n, Centro, Lerdo de Tejada, Veracruz","HIDALGO ESQUINA MELCHOR OCAMPO S/N, CENTRO, LERDO DE TEJADA, VERACRUZ","","","01 284 944 14 25"
"VERACRUZ","MUNICIPIO DE MARIANO ESCOBEDO","Av. Orizaba s/n, Col. Centro, C.P. 94420, Mariano Escobedo, Veracruz","AVENIDA ORIZABA S/N, COLONIA CENTRO, CP 94420, MARIANO ESCOBEDO, VERACRUZ","","","01 272 721 74 16"
"VERACRUZ","MUNICIPIO DE MECATLÁN","Reforma s/n, Col. Centro, C.P. 93080, Mecatlán, Veracruz","REFORMA S/N, COLONIA CENTRO, CP 93080, MECATLÁN, VERACRUZ","","","01 784 100 5003"
"VERACRUZ","MUNICIPIO DE MECATLÁN","Domicilio Conocido s/n, Zona Centro, C.P. 93080, Mecatlán, Veracruz","DOMICILIO CONOCIDO S/N, ZONA CENTRO, CP 93080, MECATLÁN, VERACRUZ","","","01 795 100 5003"
"VERACRUZ","MUNICIPIO DE MINATITLÁN","Hidalgo n° 107, Col. Centro, C.P. 96700, Minatitlán, Veracruz","HIDALGO N° 107, COLONIA CENTRO, CP 96700, MINATITLÁN, VERACRUZ","","","01 922 223 60 90"
"VERACRUZ","MUNICIPIO DE MISANTLA","Palacio Municipal s/n, Zona Centro, C.P. 93821, Misantla, Veracruz","PALACIO MUNICIPAL S/N, ZONA CENTRO, CP 93821, MISANTLA, VERACRUZ","","","01 235 32 30361"
"VERACRUZ","MUNICIPIO DE NANCHITAL","Av. Juárez y 18 de Marzo, Col. Centro, C.P. 93770, Nanchital, Veracruz","AVENIDA JUÁREZ Y 18 DE MARZO, COLONIA CENTRO, CP 93770, NANCHITAL, VERACRUZ","","","01 921 216 02 50"
"VERACRUZ","MUNICIPIO DE NARANJOS AMATLÁN","Ozuluama s/n, Col. Fraccionamiento Nuevo Naranjos, C.P. 92310, Amatlán, Veracruz","OZULUAMA S/N, COLONIA FRACCIONAMIENTO NUEVO NARANJOS, CP 92310, AMATLÁN, VERACRUZ","","","01 768 855 39 98"
"VERACRUZ","MUNICIPIO DE NOGALES","Av. Juárez s/n, Col. Centro, C.P. 94720, Nogales, Veracruz","AVENIDA JUÁREZ S/N, COLONIA CENTRO, CP 94720, NOGALES, VERACRUZ","","","01 272 727 09 60"
"VERACRUZ","MUNICIPIO DE OMEALCA","Av. Hidalgo n° 1, Col. Centro, C.P. 94900, Omealca, Veracruz","AVENIDA HIDALGO N° 1, COLONIA CENTRO, CP 94900, OMEALCA, VERACRUZ","","","01 278 733 06 80"
"VERACRUZ","MUNICIPIO DE OTEAPAN","Morelos n° 820, Col. Centro, C.P. 96330, Oteapan, Veracruz","MORELOS N° 820, COLONIA CENTRO, CP 96330, OTEAPAN, VERACRUZ","","","01 922 261 05 44"
"VERACRUZ","AYUNTAMIENTO DE PÁNUCO","Av. Juárez s/n, Zona Centro, C.P. 92000, Pánuco, Veracruz","AVENIDA JUÁREZ S/N, ZONA CENTRO, CP 92000, PÁNUCO, VERACRUZ","","","01 846 26 600 02"
"VERACRUZ","MUNICIPIO DE PAPANTLA","Reforma n° 100, Col. Centro, C.P. 93400, Papantla, Veracruz","REFORMA N° 100, COLONIA CENTRO, CP 93400, PAPANTLA, VERACRUZ","","","01 784 84 201 77"
"VERACRUZ","MUNICIPIO DE PASO DE OVEJAS","Av. Cinco de mayo s/n, Col. Centro, C.P. 91670, Paso de Ovejas, Veracruz","AVENIDA CINCO DE MAYO S/N, COLONIA CENTRO, CP 91670, PASO DE OVEJAS, VERACRUZ","","","01 285 103 5816"
"VERACRUZ","MUNICIPIO DE PLATÓN SÁNCHEZ","Palacio Municipal (Domicilio Conocido), Platón Sánchez, Veracruz","PALACIO MUNICIPAL (DOMICILIO CONOCIDO), PLATÓN SÁNCHEZ, VERACRUZ","","","01 789 895 02 55"
"VERACRUZ","MUNICIPIO DE PLAYA VICENTE","Independencia n° 618, Col. Centro, C.P. 95601, Playa Vicente, Veracruz","INDEPENDENCIA N° 618, COLONIA CENTRO, CP 95601, PLAYA VICENTE, VERACRUZ","","","01 283 871 00 05"
"VERACRUZ","MUNICIPIO DE PUENTE NACIONAL","Palacio Municipal, Domicilio Conocido, Col. Centro, C.P. 91653, Puente Nacional, Veracruz","PALACIO MUNICIPAL, DOMICILIO CONOCIDO, COLONIA CENTRO, CP 91653, PUENTE NACIONAL, VERACRUZ","","","01 296 96 601 68"
"VERACRUZ","MUNICIPIO DE SAN ANDRÉS TUXTLA","Madero núm. 1, Col. Centro, C.P. 95700, San Andrés Tuxtla, Veracruz","MADERO NÚM 1, COLONIA CENTRO, CP 95700, SAN ANDRÉS TUXTLA, VERACRUZ","","","01 294 947 9300 ext. 406"
"VERACRUZ","MUNICIPIO DE SAYULA DE ALEMÁN","Juárez s/n esq. Morelos, Col. Centro, C.P. 96150, Sayula de Alemán, Veracruz","JUÁREZ S/N ESQUINA MORELOS, COLONIA CENTRO, CP 96150, SAYULA DE ALEMÁN, VERACRUZ","","","01 924 247 0302"
"VERACRUZ","MUNICIPIO DE TAMIAHUA","Calle Juárez s/n, Col. Centro, C.P. 92560, Tamiahua, Veracruz","CALLE JUÁREZ S/N, COLONIA CENTRO, CP 92560, TAMIAHUA, VERACRUZ","","","01 768 857 00 05"
"VERACRUZ","MUNICIPIO DE TANTOYUCA","Palacio Municipal s/n, Col. Centro, C.P. 92101, Tantoyuca, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 92101, TANTOYUCA, VERACRUZ","","","01 768 857 00 05"
"VERACRUZ","MUNICIPIO DE TATAHUICAPAN DE JUÁREZ","Centro Cívico s/n, Col. La Chinantla, C.P. 96901, Tatahuicapan de Juárez, Veracruz","CENTRO CÍVICO S/N, COLONIA LA CHINANTLA, CP 96901, TATAHUICAPAN DE JUÁREZ, VERACRUZ","","","01 922 244 31 12"
"VERACRUZ","MUNICIPIO DE TECOLUTLA","Vicente Guerrero esq. Álvaro Obregón s/n, Col. Centro, C.P. 93570, Tecolutla, Veracruz","VICENTE GUERRERO ESQUINA ÁLVARO OBREGÓN S/N, COLONIA CENTRO, CP 93570, TECOLUTLA, VERACRUZ","","","01 766 84 60 332"
"VERACRUZ","MUNICIPIO DE TEMPOAL","Independencia núm. 13, Zona Centro, C.P. 92061, Tempoal, Veracruz","INDEPENDENCIA NÚM 13, ZONA CENTRO, CP 92061, TEMPOAL, VERACRUZ","","","01 789 89 40681"
"VERACRUZ","REGISTRO CIVIL DE TENAMPA","Av Miguel alemán s/n, Col. Centro, C.P. 94030, Tenampa, Veracruz","AV MIGUEL ALEMÁN S/N, COLONIA CENTRO, CP 94030, TENAMPA, VERACRUZ","","","01 279 102 2103"
